id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3866550,1,1/6/2016 13:18,1/6/2016 13:32,1,-73.96331024,40.77510834,0,40.78896713,N,784
id2246509,2,4/1/2016 21:26,4/1/2016 21:44,5,-73.97750854,40.76364136,-73.93547821,40.84749603,N,1075
id1523780,1,4/26/2016 7:11,4/26/2016 7:21,1,-73.99065399,40.75594711,-73.97052765,40.75590134,N,601
id3451034,1,3/2/2016 11:47,3/2/2016 11:58,1,-74.0022583,40.74512482,-73.99306488,40.73417664,N,699
id1413900,1,4/4/2016 18:12,4/4/2016 18:15,1,-73.97351074,40.7845993,0,40.78035355,N,216
id1457032,1,6/5/2016 22:34,6/5/2016 22:54,1,-73.95616913,0,-73.97997284,40.68853378,N,1203
id3256379,1,6/5/2016 17:43,6/5/2016 17:49,3,-73.97205353,40.76279068,-73.95265961,40.78485489,N,339
id0163344,2,5/28/2016 1:19,5/28/2016 1:41,1,-73.97879791,40.77732086,-73.91699982,40.76953888,N,1323
id3616219,2,4/3/2016 17:27,4/3/2016 17:32,1,-73.95823669,40.76462936,-73.97891235,40.77238846,N,297
id3856007,2,2/24/2016 8:38,2/24/2016 8:59,2,-73.95480347,40.78084946,-73.97763062,40.76284027,N,1237
id3154752,1,5/24/2016 11:40,5/24/2016 12:04,1,-73.98950195,40.75782394,-73.95973969,40.76014328,N,1469
id3452736,1,6/7/2016 20:13,6/7/2016 20:18,3,-73.95700073,40.77758408,-73.96944427,40.78536987,N,347
id2121870,2,4/28/2016 20:50,4/28/2016 21:03,6,-73.98197174,40.76197052,0,40.79936981,N,759
id3755934,1,3/26/2016 2:27,3/26/2016 2:27,1,-73.97803497,0,0,0,N,NA
id0402746,2,3/8/2016 6:43,3/8/2016 7:00,2,-74.00746918,40.73199844,-73.97118378,40.76388168,N,980
id3132835,2,4/10/2016 17:45,4/10/2016 18:00,1,-73.96446228,40.77320099,-73.95693207,0,N,903
id0490826,2,2/29/2016 12:06,2/29/2016 12:13,2,-73.98155212,40.78097916,-73.97746277,40.78622818,N,409
id0917309,1,4/17/2016 21:03,4/17/2016 21:23,1,-73.9927597,40.73024368,-74.00281525,40.68498611,N,1158
id0084457,2,1/18/2016 13:53,1/18/2016 13:56,1,-73.98121643,40.75911331,-73.97211456,40.75983047,N,220
id2929576,2,6/3/2016 23:54,6/4/2016 0:05,1,-73.98200226,40.7473793,-73.99694061,40.76127625,N,659
id0407656,2,4/8/2016 22:18,4/8/2016 22:49,1,-73.95520782,40.76898956,-74.0006485,40.72898102,N,1824
id3850572,2,4/15/2016 9:34,4/15/2016 9:51,2,-73.97928619,40.76536179,-73.9706192,40.75920105,N,974
id2724279,1,3/21/2016 11:05,3/21/2016 11:18,1,0,40.75241089,-73.9515686,40.79075241,N,790
id0671772,2,3/14/2016 16:59,3/14/2016 17:13,1,-73.98628235,40.75964355,-73.96052551,40.76799774,N,860
id1864120,2,3/7/2016 16:10,3/7/2016 16:15,1,-73.98829651,0,-73.99681091,40.73147964,N,268
id2468913,2,4/30/2016 11:36,4/30/2016 12:01,2,-73.96743011,40.78787994,-73.98908997,40.68849945,N,1488
id3487798,1,2/23/2016 19:11,2/23/2016 19:17,1,-74.00357056,40.73861694,-74.00543213,0,N,350
id1763395,1,4/1/2016 9:24,4/1/2016 9:37,1,-73.96498108,40.76486206,-74.00592041,40.70595932,N,788
id1871474,2,6/19/2016 16:36,6/19/2016 16:57,1,-73.99234009,40.75941849,-73.95252991,40.76794815,N,1276
id2932957,1,3/1/2016 8:00,3/1/2016 8:12,1,-73.98059082,0,-73.95877075,40.76388931,N,732
id0613789,1,5/30/2016 16:59,5/30/2016 17:11,2,-73.96357727,40.76572418,-73.98863983,0,N,721
id2824770,2,3/11/2016 12:12,3/11/2016 12:24,2,-73.98869324,40.76895905,-73.96363068,40.7743187,N,759
id1750431,1,5/23/2016 7:35,5/23/2016 7:45,1,-73.97784424,40.75226212,-73.99412537,40.73945618,N,596
id0020217,1,5/21/2016 16:14,5/21/2016 16:27,1,-73.99227905,40.75370026,-73.98989105,40.73855209,N,736
id1804425,1,5/29/2016 22:35,5/29/2016 22:37,1,-73.95232391,0,-73.94800568,40.77294922,N,155
id1539276,2,2/2/2016 21:34,2/2/2016 21:51,2,-73.97331238,40.7639389,0,40.74597931,N,1006
id0906983,2,4/9/2016 23:27,4/9/2016 23:40,1,-73.99330139,40.75236511,-74.0046463,40.72269058,N,813
id1117022,2,2/21/2016 20:09,2/21/2016 20:31,2,-73.96364594,40.79824066,-74.00543213,0,N,1335
id0324966,2,5/24/2016 16:43,5/24/2016 18:02,6,-73.98255157,40.76792145,0,40.6451683,N,4729
id1838564,1,5/17/2016 17:16,5/17/2016 17:24,1,0,40.79051971,-73.94734955,0,N,488
id3302470,1,4/17/2016 13:39,4/17/2016 13:54,1,-73.98271942,40.7816925,-73.94869232,40.78821564,N,853
id0170843,2,5/31/2016 22:51,5/31/2016 23:07,1,-73.98838806,40.73117065,-73.98136902,40.67515945,N,987
id2636349,1,3/10/2016 4:24,3/10/2016 4:46,1,-73.9865799,40.76197433,-73.95604706,40.6946106,N,1306
id0453150,2,4/26/2016 10:10,4/26/2016 10:15,3,-73.95693207,40.76683044,-73.96031189,40.77232742,N,318
id1853115,2,3/15/2016 20:36,3/15/2016 20:44,1,-73.97221375,0,-73.95293427,40.77209091,N,505
id0036264,1,4/16/2016 23:14,4/16/2016 23:54,1,-73.96566772,40.75465393,0,40.6182785,N,2424
id1044526,1,1/29/2016 17:46,1/29/2016 18:17,1,-73.97310638,40.74832153,-73.9848175,40.69588852,N,1820
id0732652,2,5/23/2016 7:25,5/23/2016 7:40,1,-73.97682953,40.74927902,-73.99680328,40.71514893,N,908
id0670293,1,3/3/2016 21:49,3/3/2016 22:08,2,-73.99964905,40.7458992,-73.95098114,40.77177048,N,1171
id0086048,1,2/16/2016 12:34,2/16/2016 12:54,1,-73.97499084,40.74211121,-73.98130798,40.75871658,N,1238
id0546330,2,6/26/2016 1:22,6/26/2016 1:35,1,0,40.73149872,-73.95136261,40.77425003,N,751
id3328234,1,3/2/2016 12:37,3/2/2016 12:45,1,-73.99208832,40.74668884,-73.98252106,0,N,468
id1662843,1,6/5/2016 20:24,6/5/2016 21:20,1,-73.99907684,40.7280426,-73.91589355,0,N,3373
id1181583,1,3/12/2016 13:17,3/12/2016 13:51,1,-73.99981689,0,-74.1767807,0,N,2075
id0882962,2,1/3/2016 15:26,1/3/2016 15:29,2,-73.94849396,40.78614807,0,0,N,165
id1760700,1,4/2/2016 20:32,4/2/2016 20:59,1,-73.98565674,40.7730217,-73.9256134,40.82670593,N,1582
id2466520,2,5/2/2016 18:57,5/2/2016 19:08,1,-73.97928619,40.74964905,-73.98415375,40.7562294,N,637
id0815711,2,6/12/2016 2:28,6/12/2016 2:33,1,-73.99018097,0,-73.9935379,40.71543884,N,318
id3745291,1,5/21/2016 21:13,5/21/2016 21:23,1,-73.95651245,40.77813721,-73.96315765,40.7572937,N,643
id3703947,2,3/7/2016 12:56,3/7/2016 13:05,5,-74.0069046,40.71178818,-73.98103333,0,N,496
id2053949,1,5/27/2016 11:11,5/27/2016 11:17,2,-73.98915863,40.75067139,-73.98944855,40.75804901,N,391
id2891024,1,1/3/2016 23:05,1/3/2016 23:12,1,-73.99486542,40.73904419,-73.99408722,40.75133514,N,404
id0734951,2,6/20/2016 16:45,6/20/2016 16:54,2,-73.97636414,0,-73.99697113,40.7290802,N,503
id3645045,2,6/25/2016 14:41,6/25/2016 15:13,1,-73.98181152,40.7735405,-73.99823761,40.72396088,N,1908
id1093265,1,5/20/2016 22:58,5/20/2016 23:40,4,-73.98962402,40.75678635,-73.87270355,41.0015831,N,2558
id3178061,2,3/27/2016 19:53,3/27/2016 19:57,1,-73.98213959,40.77677917,-73.978302,40.7857399,N,215
id2675536,1,1/21/2016 8:12,1/21/2016 8:16,1,-73.99324036,0,-73.99874878,40.73555756,N,237
id0956411,1,6/3/2016 19:52,6/3/2016 20:08,1,0,40.72875977,-73.98789215,40.7705574,N,958
id3637108,1,5/17/2016 9:56,5/17/2016 10:32,1,0,40.75728989,-73.99636078,40.74328232,N,2178
id3479734,1,4/12/2016 6:04,4/12/2016 6:15,1,-73.96309662,40.76242828,-74.00176239,40.76165771,N,701
id0487371,1,4/15/2016 17:44,4/15/2016 17:55,1,-73.9823761,40.76530838,0,0,N,633
id0513857,2,1/30/2016 10:55,1/30/2016 11:01,2,-73.99983215,40.72828293,-74.00605011,40.73381805,N,355
id1059373,1,3/21/2016 7:32,3/21/2016 7:59,1,-73.99138641,40.74994659,-73.94642639,40.77482224,N,1576
id1391927,1,4/6/2016 9:08,4/6/2016 9:19,1,-73.98265839,0,-73.9812088,40.75678253,N,618
id3066867,2,6/28/2016 10:46,6/28/2016 10:59,1,-73.98468018,40.73699951,-74.00997925,40.7050705,N,732
id1846232,2,3/24/2016 23:50,3/25/2016 0:07,2,-73.99279785,40.68981171,-73.92504883,40.6635704,N,989
id1149142,2,4/22/2016 9:06,4/22/2016 9:27,5,-73.96054077,40.77902603,-73.97358704,40.76388168,N,1283
id0543465,1,4/22/2016 13:41,4/22/2016 13:47,2,-74.001091,40.73172379,-74.00700378,40.72787094,N,331
id2072304,2,1/11/2016 16:46,1/11/2016 17:09,1,-73.9935379,40.73280716,-73.98867798,40.6891861,N,1372
id1776792,2,3/3/2016 19:26,3/3/2016 19:53,1,0,40.72457886,-73.95571136,40.76796341,N,1584
id2029565,2,4/7/2016 0:49,4/7/2016 1:24,2,-73.77698517,40.64499283,-74.01902771,40.62833786,N,2120
id1234945,1,4/1/2016 6:55,4/1/2016 7:06,1,-73.9890976,40.77521515,-73.94216156,40.8419075,N,686
id3914030,2,2/22/2016 15:30,2/22/2016 15:48,1,-73.95133209,40.76955032,-73.96144104,40.76023865,N,1050
id2480580,2,6/22/2016 20:05,6/22/2016 20:15,1,-74.00370026,0,-74.00789642,40.74040985,N,572
id2311118,2,3/12/2016 14:10,3/12/2016 14:15,4,-74.0121994,40.71059036,-74.01460266,0,N,333
id3791280,1,5/31/2016 15:48,5/31/2016 16:02,1,-73.96079254,40.77239609,-73.96492767,40.75806046,N,860
id3919097,1,1/16/2016 12:57,1/16/2016 13:02,1,0,40.74790955,0,40.76170731,N,334
id0454097,1,2/20/2016 18:05,2/20/2016 18:52,1,-73.93896484,40.81116104,-74.00976563,40.72189713,N,2798
id0970945,2,2/26/2016 1:51,2/26/2016 2:00,1,-73.98052979,0,-74.00041199,40.73701096,N,555
id2625628,2,4/22/2016 15:27,4/22/2016 15:36,1,-73.96075439,0,-73.97010803,40.76525497,N,535
id2334996,2,3/25/2016 0:38,3/25/2016 0:49,2,-73.97677612,40.76446533,-73.99368286,40.74730682,N,643
id0612804,2,6/26/2016 2:22,6/26/2016 2:44,2,-73.98677063,40.76422882,-74.00978851,0,N,1321
id3632964,1,3/20/2016 0:54,3/20/2016 0:59,2,-73.95146179,40.82517242,-73.9593277,40.81464386,N,270
id3272128,2,5/8/2016 13:57,5/8/2016 14:21,1,-73.97956848,40.76643753,0,40.70473099,N,1429
id1734830,1,5/4/2016 11:26,5/4/2016 11:49,1,-73.98011017,40.78554535,-73.95834351,0,N,1382
id3591892,1,6/30/2016 17:00,6/30/2016 17:18,1,-73.99513245,40.749897,-73.98068237,40.74788284,N,1077
id1614755,1,3/28/2016 14:33,3/28/2016 14:48,1,-73.98220825,40.74746323,-73.94277954,40.78594589,N,905
id2476563,2,5/7/2016 15:06,5/7/2016 15:20,1,-74.00274658,40.72935104,-73.98731995,40.72228241,N,818
id2540127,2,2/10/2016 17:49,2/10/2016 17:59,6,0,40.75915909,-74.00310516,40.74988174,N,598
id0336673,2,2/11/2016 23:05,2/11/2016 23:13,3,-73.98742676,0,-74.00803375,40.73820877,N,493
id3915280,2,4/2/2016 16:21,4/2/2016 16:38,2,-74.01482391,40.7140007,-73.99180603,40.75151825,N,1029
id0523182,2,2/7/2016 17:10,2/7/2016 17:20,1,-73.94264221,40.81189346,-73.94057465,40.79712296,N,577
id3248720,1,4/10/2016 19:02,4/10/2016 19:08,1,-73.97845459,40.76241302,-73.96321869,40.77092361,N,409
id1878829,1,4/27/2016 19:44,4/27/2016 19:50,1,0,40.73731613,-73.99286652,40.74287796,N,323
id0862011,1,4/19/2016 7:18,4/19/2016 7:29,1,-73.98123932,40.78421783,-73.97094727,40.76278305,N,676
id2163319,1,2/21/2016 15:52,2/21/2016 16:02,1,-74.00577545,40.73557663,-73.99219513,40.72420502,N,559
id0455438,1,4/25/2016 18:59,4/25/2016 19:06,1,-73.96891022,40.7675972,-73.96143341,40.76196671,N,418
id1184509,2,4/28/2016 8:29,4/28/2016 8:49,1,-74.01114655,40.7023201,-73.97154999,40.75482178,N,1238
id3333539,2,2/24/2016 15:44,2/24/2016 15:52,1,0,40.75925827,-73.94697571,40.77173615,N,451
id3298816,2,1/1/2016 0:23,1/1/2016 0:41,1,-73.99825287,40.74039841,-74.00732422,40.70518494,N,1080
id0041098,2,4/14/2016 12:42,4/14/2016 12:56,5,-73.97418976,40.75912094,-73.96343231,0,N,826
id0892127,2,6/16/2016 16:28,6/16/2016 16:46,1,-73.99932098,0,-73.99958038,40.71434021,N,1055
id0320920,2,1/13/2016 7:28,1/13/2016 7:42,5,-73.97751617,40.7889061,-73.95689392,40.78310776,N,824
id3702890,2,6/22/2016 14:05,6/22/2016 14:15,1,-73.97470856,40.7508812,-73.97080994,40.75817108,N,640
id3095319,2,6/22/2016 22:37,6/22/2016 22:57,1,0,40.77408218,-73.99151611,40.69401932,N,1165
id1565264,1,3/25/2016 22:30,3/25/2016 22:41,1,-73.98936462,40.72117233,-73.97763062,40.74560928,N,671
id1037463,1,1/2/2016 13:54,1/2/2016 14:04,1,-73.98056793,40.7798233,0,0,N,615
id2948370,2,2/11/2016 0:17,2/11/2016 0:22,1,-73.98040771,40.74914551,-73.97503662,40.75596619,N,330
id1293756,2,4/15/2016 6:55,4/15/2016 7:05,5,-73.96338654,40.75593948,-73.94625092,40.77371979,N,602
id1599777,2,4/2/2016 2:19,4/2/2016 2:42,1,-74.00623322,40.7343483,-73.95789337,40.67258072,N,1376
id0066936,2,1/10/2016 10:51,1/10/2016 11:04,1,-73.94473267,40.79439926,-73.97625732,40.7574501,N,749
id2874333,2,2/26/2016 11:55,2/26/2016 12:19,1,-73.97092438,40.79862595,-73.96746826,0,N,1485
id2220264,1,5/17/2016 20:10,5/17/2016 20:13,1,-73.98068237,40.77619934,-73.98122406,40.78040695,N,228
id1666134,1,2/20/2016 1:23,2/20/2016 1:31,1,-73.98817444,40.68997574,-74.00336456,40.68369293,Y,447
id0890682,1,5/17/2016 12:43,5/17/2016 12:51,1,-74.00718689,40.72722244,-73.99154663,40.72962952,N,440
id3332462,1,3/20/2016 2:59,3/20/2016 3:13,1,-73.98961639,40.72312927,-73.98432922,40.75091171,N,852
id3713118,1,5/15/2016 10:13,5/15/2016 10:25,1,-73.99708557,40.76712418,-73.99708557,40.76712418,N,709
id0493921,1,2/6/2016 8:36,2/6/2016 8:48,3,0,40.76728439,0,40.73396683,N,752
id1698206,2,3/5/2016 1:18,3/5/2016 1:27,2,-73.97120667,40.7630806,-73.98471069,40.76865005,N,542
id1523922,1,6/5/2016 19:19,6/5/2016 19:38,3,-73.9764328,40.75725937,-73.97841644,40.79091644,N,1154
id3279907,2,1/13/2016 17:05,1/13/2016 17:17,2,-73.99095917,40.73462677,-73.98593903,40.7567215,N,735
id1692246,2,2/28/2016 18:20,2/28/2016 18:37,1,-73.97483826,40.75228119,-74.0027771,40.76057816,N,1018
id1795198,2,1/9/2016 15:51,1/9/2016 15:55,2,-73.99143982,40.77465057,-73.97725677,40.77959061,N,291
id2782846,1,2/11/2016 23:57,2/12/2016 0:10,1,-73.99455261,40.75041962,-73.99014282,40.72649002,N,771
id1358764,1,1/17/2016 20:20,1/17/2016 20:35,1,-73.96035004,0,-73.99789429,40.74501801,N,880
id2906815,2,3/24/2016 9:58,3/24/2016 10:05,1,-73.95741272,40.76602173,-73.95847321,40.7804985,N,436
id3061744,2,3/2/2016 23:02,3/2/2016 23:14,1,-73.94584656,40.77770615,-73.97820282,40.73428345,N,733
id2886202,1,1/14/2016 10:43,1/14/2016 10:47,1,-73.96063232,40.76945877,-73.95191193,40.78156281,N,279
id0879684,1,5/13/2016 12:40,5/13/2016 12:54,1,-73.98560333,40.75387573,-73.97261047,0,N,793
id2702899,2,4/3/2016 15:31,4/3/2016 15:53,2,-73.95630646,40.77141953,-73.99019623,40.75159836,N,1295
id2901115,2,1/4/2016 18:48,1/4/2016 18:53,1,0,40.75569916,-73.97145844,40.76311874,N,280
id2338589,2,1/20/2016 13:50,1/20/2016 13:58,2,0,40.74409103,0,40.75196838,N,510
id1443814,1,2/28/2016 15:59,2/28/2016 16:00,1,-74.18843079,40.69566727,-74.18431091,40.69010544,N,0
id3156204,2,1/16/2016 14:00,1/16/2016 14:09,1,-73.98849487,40.74784851,-74.00746918,40.74177551,N,542
id3926193,2,3/23/2016 12:55,3/23/2016 13:10,1,-73.98298645,40.74331665,-74.00579071,40.74540329,N,914
id3726406,2,3/30/2016 10:17,3/30/2016 10:32,1,-74.00256348,40.72880936,-73.99906158,40.74460983,N,902
id3902014,2,3/28/2016 14:02,3/28/2016 14:08,1,-73.98110199,40.78461075,-73.98168945,40.77529144,N,383
id2811402,2,3/17/2016 12:14,3/17/2016 12:24,1,-73.99378204,40.74155045,-73.98426819,40.75162125,N,578
id2211067,1,2/3/2016 17:58,2/3/2016 18:12,1,-73.97348785,40.7635994,-73.97824097,40.75395203,N,817
id0968911,2,5/22/2016 9:57,5/22/2016 10:00,3,-73.95645142,40.7672081,-73.9489975,40.777565,N,185
id2166854,2,2/20/2016 3:20,2/20/2016 3:25,2,-74.00012207,40.73033905,-74.00019836,0,N,290
id0819133,2,2/17/2016 22:32,2/17/2016 22:40,4,0,40.77441025,-73.92797852,40.73672867,N,468
id3444173,2,4/1/2016 18:44,4/1/2016 19:01,1,-73.98364258,40.73885345,-74.00221252,40.75563049,N,1016
id2456273,1,2/14/2016 1:05,2/14/2016 1:10,2,-73.98209381,40.77150345,-73.97471619,40.78342056,N,304
id0930065,2,5/17/2016 14:49,5/17/2016 14:58,3,-73.98484039,40.75893402,0,40.74593735,N,532
id2401275,1,6/10/2016 21:16,6/10/2016 21:33,2,-74.00759125,40.74331284,-73.9723053,40.75542068,N,1040
id0243439,2,2/10/2016 7:09,2/10/2016 7:17,1,-73.99442291,40.75021362,-73.97703552,40.75585175,N,485
id1730799,1,4/12/2016 15:49,4/12/2016 16:22,1,-74.00756073,40.70730209,-73.98197937,40.77031708,N,1925
id3885761,2,4/15/2016 15:14,4/15/2016 15:27,1,-73.9899292,40.73476028,-73.98287201,40.72423172,N,766
id1524041,2,3/10/2016 6:48,3/10/2016 6:59,1,-73.94701385,40.80582047,-73.96955872,40.79517365,N,659
id1292094,1,5/5/2016 17:11,5/5/2016 17:31,2,-73.97288513,40.75544739,-73.98410797,0,N,1241
id1689349,2,4/2/2016 1:05,4/2/2016 1:13,6,-73.99725342,40.71929169,-74.0069809,40.70835876,N,468
id2218254,2,3/17/2016 8:34,3/17/2016 8:55,2,-74.00547791,40.72558975,-73.99504852,40.76610947,N,1283
id3337903,2,2/10/2016 20:28,2/10/2016 20:39,1,-73.98213196,0,-74.00270844,40.76065063,N,630
id3469218,2,3/7/2016 17:08,3/7/2016 17:19,1,0,40.80699158,-73.96205139,40.77642822,N,680
id1310187,2,4/16/2016 13:09,4/16/2016 13:17,1,-73.94597626,40.7730484,-73.96174622,40.77687836,N,499
id0873738,1,4/6/2016 12:20,4/6/2016 12:26,1,-73.97840881,40.7779274,-73.97297668,40.79269409,N,387
id2012368,1,2/17/2016 5:15,2/17/2016 5:24,1,-73.97865295,40.73137283,-73.98949432,40.7485733,N,517
id3119134,1,6/8/2016 15:18,6/8/2016 16:43,1,-73.97463989,40.75569916,-73.79240417,40.659729,N,5093
id0926285,1,4/9/2016 8:27,4/9/2016 8:41,1,-73.97925568,40.74423599,-73.87316132,0,N,845
id0731914,2,6/27/2016 19:31,6/27/2016 19:44,1,0,40.76244354,-73.99190521,40.75417328,N,764
id1626867,2,4/27/2016 14:01,4/27/2016 14:09,2,-73.97648621,40.76607132,-73.97263336,40.78070831,N,441
id2490383,2,5/27/2016 14:27,5/27/2016 14:38,1,-73.95307922,40.76573181,-73.94690704,40.78431702,N,677
id0039220,2,5/14/2016 21:34,5/14/2016 21:45,6,-73.98274231,40.76717377,-73.96250916,40.75542831,N,682
id1768242,2,1/9/2016 20:00,1/9/2016 20:14,2,-73.98855591,40.73473358,-73.99727631,40.74684143,N,840
id0790873,1,1/21/2016 9:14,1/21/2016 9:33,1,0,40.77017212,-73.96229553,40.7614975,N,1173
id0098824,2,4/9/2016 12:14,4/9/2016 12:30,2,-73.98996735,40.71923065,-73.98961639,40.74248123,N,941
id1695563,1,6/18/2016 3:09,6/18/2016 3:20,1,-73.98394012,40.74335861,0,40.78315353,N,637
id1226035,2,3/29/2016 18:36,3/29/2016 18:45,1,-73.99929047,40.72270203,-73.99246216,40.7347374,N,536
id3159120,1,6/3/2016 14:43,6/3/2016 15:01,4,-73.95517731,40.7734108,-73.97325897,40.7901535,N,1103
id1251378,2,2/12/2016 10:45,2/12/2016 10:49,1,0,40.7766571,-73.96192169,0,N,240
id2051199,2,5/18/2016 16:47,5/18/2016 17:57,2,-73.79035187,40.64392853,-73.9927063,40.74369812,N,4203
id1464480,1,1/31/2016 8:44,1/31/2016 8:56,1,-73.87101746,40.77381134,-73.94161987,0,N,735
id2244715,2,2/14/2016 8:52,2/14/2016 8:56,1,-73.96379852,40.76774979,-73.95535278,40.76667023,N,196
id0506100,2,6/23/2016 22:41,6/23/2016 22:54,1,-73.99559021,40.74428177,-73.99646759,40.71131134,N,783
id2361460,2,1/28/2016 15:39,1/28/2016 15:53,1,0,40.73202515,-74.00937653,40.7201767,N,793
id2002896,2,5/9/2016 14:44,5/9/2016 14:53,1,-73.96456909,40.79262161,-73.96582031,40.80519867,N,544
id2804582,2,5/10/2016 8:04,5/10/2016 8:14,1,-73.97833252,40.7833252,-73.98907471,40.7732811,N,591
id1317288,1,2/23/2016 14:29,2/23/2016 14:49,2,-73.96231079,0,-73.97033691,40.75342178,N,1158
id2348206,2,2/21/2016 22:47,2/21/2016 23:01,5,-73.88526154,40.77301025,-73.95546722,40.71305084,N,876
id0899436,1,6/29/2016 20:39,6/29/2016 20:46,1,-73.96766663,40.76906967,-73.98200989,0,N,363
id2943984,2,5/19/2016 9:42,5/19/2016 9:49,2,-73.99388885,40.74597168,-73.99062347,40.73160934,N,452
id0752555,1,1/4/2016 11:33,1/4/2016 11:57,1,-73.87444305,40.77402878,-74.00731659,40.70541382,N,1436
id3672808,1,1/17/2016 7:46,1/17/2016 7:53,1,-73.99902344,40.73442459,-73.98442841,40.76992035,N,416
id0742730,1,4/26/2016 15:47,4/26/2016 15:51,1,-73.98218536,40.77557755,0,40.77725983,N,249
id2934005,2,5/17/2016 13:52,5/17/2016 14:13,1,0,40.75811005,-73.97821045,40.75688171,N,1265
id1541514,1,1/1/2016 22:53,1/1/2016 23:00,1,0,40.7599144,-74.00576019,40.74560165,N,403
id3553731,2,2/15/2016 10:18,2/15/2016 10:28,1,-73.94897461,40.77338409,-73.97140503,40.78192139,N,621
id0262241,1,2/1/2016 21:50,2/1/2016 22:07,1,-73.99452972,40.7183342,-73.94094086,40.79241562,N,1017
id0594045,2,3/9/2016 13:23,3/9/2016 13:37,1,-73.98221588,40.76855087,-73.97689819,40.76156616,N,834
id2359920,2,6/14/2016 13:23,6/14/2016 13:38,2,-73.96192932,40.77627182,-73.96977997,40.76311111,N,922
id1304843,1,3/21/2016 21:45,3/21/2016 21:48,1,-73.97386169,40.75703049,0,40.74706268,N,219
id0886398,1,2/22/2016 20:34,2/22/2016 20:40,1,-73.97942352,40.75268936,-73.96843719,40.75740433,N,356
id2507087,2,5/4/2016 22:25,5/4/2016 22:29,1,-74.01493835,40.71414566,-74.01137543,40.72332001,N,214
id0311527,1,1/14/2016 19:04,1/14/2016 19:05,1,-73.9815979,40.77877808,-73.97837067,0,N,78
id3175741,1,1/26/2016 21:42,1/26/2016 21:46,1,-74.00611115,40.73994064,-73.99745178,40.74232483,N,251
id1718319,1,4/11/2016 12:24,4/11/2016 12:38,1,0,40.76654053,-73.95423889,40.78739548,N,832
id2575403,2,1/9/2016 13:14,1/9/2016 13:22,6,-73.9960022,40.76807022,-73.98779297,40.7532196,N,502
id3044063,2,1/15/2016 7:11,1/15/2016 7:20,1,-73.99241638,0,-73.98021698,40.7609787,N,540
id3693363,2,1/2/2016 16:58,1/2/2016 17:14,2,-73.96208954,40.77956009,-73.98999786,40.76192093,N,948
id3347566,2,4/7/2016 19:58,4/7/2016 20:08,6,-73.9805069,40.76084518,-73.993927,40.75660324,N,638
id1736654,1,5/12/2016 19:24,5/12/2016 19:41,2,-73.97953033,40.76208496,-73.97989655,40.75485611,N,1017
id1685243,1,2/2/2016 9:38,2/2/2016 9:44,1,-74.01425171,40.7026329,-74.01596832,40.71078491,N,327
id0798504,2,3/5/2016 18:00,3/5/2016 18:13,4,-73.98960876,40.74132919,-73.9838562,40.72554016,N,809
id2079417,2,1/10/2016 2:54,1/10/2016 3:06,6,-73.99121094,40.75587845,-73.98726654,40.76113892,N,735
id3775411,2,5/21/2016 23:02,5/21/2016 23:34,5,-73.94022369,0,-73.98067474,40.72717667,N,1936
id3817762,1,4/22/2016 10:59,4/22/2016 11:14,1,0,40.75141907,-73.99634552,40.72932053,N,879
id3269529,1,4/28/2016 21:47,4/28/2016 22:03,1,-73.96297455,40.79921341,-73.99610138,40.76654816,N,917
id2856129,1,4/25/2016 13:45,4/25/2016 13:46,1,-73.95244598,40.77209854,-73.95262146,40.77218246,N,0
id3677403,2,3/23/2016 16:32,3/23/2016 16:46,1,-73.97341919,40.75775528,-73.95652771,0,N,831
id1578995,2,6/25/2016 12:40,6/25/2016 12:53,1,-73.9942627,40.75101089,-73.96994019,40.76055145,N,789
id0582015,2,2/7/2016 20:04,2/7/2016 20:06,1,-73.95759583,40.7685318,-73.95826721,40.77283859,N,109
id3045638,2,1/2/2016 14:59,1/2/2016 15:10,1,-73.9879303,40.74964523,-73.97433472,40.74396133,N,640
id1926632,2,5/29/2016 14:25,5/29/2016 14:37,1,-73.98600769,40.76065063,0,40.73819733,N,727
id3640771,2,6/24/2016 11:24,6/24/2016 11:44,5,-73.97766113,40.7507019,-73.87242126,40.77445984,N,1231
id0295853,2,4/6/2016 10:08,4/6/2016 10:17,1,0,40.77986145,-73.9553833,40.76424026,N,524
id1683840,1,6/19/2016 2:22,6/19/2016 2:30,2,-73.98329163,40.7445755,-74.00308228,0,N,452
id2214946,2,2/7/2016 1:11,2/7/2016 1:15,2,-74.00606537,0,-73.99682617,40.73736572,N,232
id1376396,2,5/22/2016 12:36,5/22/2016 12:58,1,-73.96264648,40.77224731,-73.97997284,40.75463104,N,1321
id2248521,2,2/21/2016 17:37,2/21/2016 17:50,1,-73.99848175,40.73514557,-73.9803009,40.76741028,N,794
id1889695,1,5/3/2016 16:53,5/3/2016 17:00,1,-73.99383545,40.72913361,-73.984375,40.72229767,N,459
id3438621,1,1/27/2016 11:26,1/27/2016 11:34,2,-73.98720551,40.77013397,-73.99134827,40.7620163,N,485
id0548845,2,5/11/2016 12:36,5/11/2016 12:39,1,-73.96911621,40.76146317,-73.97595215,40.75092316,N,205
id3577411,1,6/29/2016 1:15,6/29/2016 1:24,1,-73.99186707,40.73527527,-73.99049377,40.75761414,N,512
